0,0.040133,0.079905,0.11896,0,0.065423,0.13026,0.19393,0,0.088566,0.17634,0.26253
0,0.040533,0.080703,0.12015,0,0.066076,0.13156,0.19586,0,0.08945,0.1781,0.26515
0,0.04093,0.081493,0.12132,0,0.066723,0.13285,0.19778,0,0.090326,0.17984,0.26774
0,0.041323,0.082275,0.12249,0,0.067363,0.13412,0.19968,0,0.091192,0.18157,0.27031
0,0.041711,0.083048,0.12364,0,0.067996,0.13538,0.20155,0,0.092049,0.18327,0.27285
0,0.042095,0.083813,0.12478,0,0.068622,0.13663,0.20341,0,0.092897,0.18496,0.27537
0,0.042475,0.08457,0.12591,0,0.069242,0.13786,0.20525,0,0.093736,0.18663,0.27785
0,0.042851,0.085318,0.12702,0,0.069855,0.13908,0.20706,0,0.094565,0.18828,0.28031
0,0.043223,0.086058,0.12812,0,0.07046,0.14029,0.20886,0,0.095385,0.18991,0.28274
0,0.04359,0.086789,0.12921,0,0.071059,0.14148,0.21063,0,0.096196,0.19153,0.28514
0,0.043953,0.087511,0.13028,0,0.07165,0.14266,0.21239,0,0.096996,0.19312,0.28752
0,0.044311,0.088225,0.13135,0,0.072235,0.14382,0.21412,0,0.097787,0.1947,0.28986
0,0.044665,0.08893,0.1324,0,0.072812,0.14497,0.21583,0,0.098569,0.19625,0.29218
0,0.045015,0.089626,0.13343,0,0.073382,0.1461,0.21752,0,0.09934,0.19779,0.29446
0,0.04536,0.090313,0.13446,0,0.073944,0.14722,0.21918,0,0.1001,0.19931,0.29672
0,0.0457,0.090991,0.13547,0,0.074499,0.14833,0.22083,0,0.10085,0.2008,0.29895
0,0.046036,0.09166,0.13646,0,0.075047,0.14942,0.22245,0,0.10159,0.20228,0.30115
0,0.046368,0.092319,0.13744,0,0.075587,0.1505,0.22405,0,0.10233,0.20373,0.30331
0,0.046694,0.09297,0.13841,0,0.07612,0.15156,0.22563,0,0.10305,0.20517,0.30545
0,0.047016,0.093611,0.13937,0,0.076645,0.1526,0.22719,0,0.10376,0.20658,0.30756
0,0.047334,0.094243,0.14031,0,0.077162,0.15363,0.22872,0,0.10446,0.20798,0.30963
0,0.047646,0.094865,0.14123,0,0.077671,0.15465,0.23023,0,0.10515,0.20935,0.31168
0,0.047954,0.095478,0.14215,0,0.078173,0.15565,0.23172,0,0.10583,0.2107,0.31369
0,0.048257,0.096082,0.14304,0,0.078667,0.15663,0.23319,0,0.1065,0.21204,0.31567
0,0.048556,0.096675,0.14393,0,0.079153,0.1576,0.23463,0,0.10715,0.21335,0.31762
0,0.048849,0.09726,0.1448,0,0.079632,0.15855,0.23604,0,0.1078,0.21464,0.31954
0,0.049137,0.097834,0.14565,0,0.080102,0.15949,0.23744,0,0.10844,0.2159,0.32143
0,0.049421,0.098398,0.14649,0,0.080564,0.16041,0.23881,0,0.10906,0.21715,0.32329
0,0.0497,0.098953,0.14732,0,0.081018,0.16131,0.24015,0,0.10968,0.21837,0.32511
0,0.049973,0.099498,0.14813,0,0.081464,0.1622,0.24148,0,0.11028,0.21958,0.3269
0,0.050242,0.10003,0.14893,0,0.081902,0.16307,0.24277,0,0.11088,0.22076,0.32866
0,0.050505,0.10056,0.14971,0,0.082332,0.16393,0.24405,0,0.11146,0.22191,0.33038
0,0.050764,0.10107,0.15047,0,0.082754,0.16477,0.2453,0,0.11203,0.22305,0.33207
0,0.051018,0.10158,0.15123,0,0.083167,0.16559,0.24652,0,0.11259,0.22416,0.33373
0,0.051266,0.10207,0.15196,0,0.083572,0.16639,0.24772,0,0.11314,0.22526,0.33536
0,0.051509,0.10256,0.15268,0,0.083968,0.16718,0.2489,0,0.11367,0.22632,0.33695
0,0.051747,0.10303,0.15339,0,0.084357,0.16796,0.25005,0,0.1142,0.22737,0.3385
0,0.05198,0.10349,0.15408,0,0.084736,0.16871,0.25118,0,0.11471,0.22839,0.34003
0,0.052208,0.10395,0.15475,0,0.085108,0.16945,0.25228,0,0.11521,0.2294,0.34152
0,0.052431,0.10439,0.15541,0,0.08547,0.17017,0.25335,0,0.11571,0.23037,0.34297
0,0.052648,0.10482,0.15606,0,0.085825,0.17088,0.2544,0,0.11618,0.23133,0.3444
0,0.05286,0.10525,0.15669,0,0.08617,0.17157,0.25543,0,0.11665,0.23226,0.34578
0,0.053067,0.10566,0.1573,0,0.086507,0.17224,0.25642,0,0.11711,0.23317,0.34713
0,0.053268,0.10606,0.1579,0,0.086836,0.17289,0.2574,0,0.11755,0.23405,0.34845
0,0.053464,0.10645,0.15848,0,0.087155,0.17353,0.25835,0,0.11799,0.23491,0.34973
0,0.053655,0.10683,0.15904,0,0.087466,0.17415,0.25927,0,0.11841,0.23575,0.35098
0,0.05384,0.1072,0.15959,0,0.087769,0.17475,0.26016,0,0.11882,0.23657,0.3522
0,0.05402,0.10756,0.16013,0,0.088062,0.17533,0.26103,0,0.11921,0.23736,0.35337
0,0.054195,0.1079,0.16064,0,0.088347,0.1759,0.26188,0,0.1196,0.23813,0.35452
0,0.054364,0.10824,0.16115,0,0.088622,0.17645,0.26269,0,0.11997,0.23887,0.35562
0,0.054528,0.10857,0.16163,0,0.088889,0.17698,0.26349,0,0.12033,0.23959,0.35669
0,0.054686,0.10888,0.1621,0,0.089147,0.1775,0.26425,0,0.12068,0.24028,0.35773
0,0.054839,0.10919,0.16255,0,0.089397,0.17799,0.26499,0,0.12102,0.24096,0.35873
0,0.054986,0.10948,0.16299,0,0.089637,0.17847,0.2657,0,0.12135,0.2416,0.35969
0,0.055128,0.10976,0.16341,0,0.089868,0.17893,0.26639,0,0.12166,0.24223,0.36062
0,0.055265,0.11003,0.16381,0,0.09009,0.17937,0.26705,0,0.12196,0.24282,0.36151
0,0.055395,0.11029,0.1642,0,0.090303,0.1798,0.26768,0,0.12225,0.2434,0.36237
0,0.055521,0.11054,0.16457,0,0.090508,0.1802,0.26828,0,0.12252,0.24395,0.36319
0,0.05564,0.11078,0.16493,0,0.090703,0.18059,0.26886,0,0.12279,0.24448,0.36397
0,0.055754,0.11101,0.16527,0,0.090889,0.18096,0.26941,0,0.12304,0.24498,0.36472
0,0.055863,0.11122,0.16559,0,0.091066,0.18131,0.26994,0,0.12328,0.24545,0.36543
0,0.055966,0.11143,0.16589,0,0.091234,0.18165,0.27043,0,0.12351,0.24591,0.3661
0,0.056063,0.11162,0.16618,0,0.091393,0.18197,0.27091,0,0.12372,0.24634,0.36674
0,0.056155,0.11181,0.16646,0,0.091542,0.18226,0.27135,0,0.12393,0.24674,0.36734
0,0.056241,0.11198,0.16671,0,0.091683,0.18254,0.27177,0,0.12412,0.24712,0.3679
0,0.056322,0.11214,0.16695,0,0.091814,0.1828,0.27215,0,0.12429,0.24747,0.36843
0,0.056397,0.11229,0.16717,0,0.091936,0.18305,0.27252,0,0.12446,0.2478,0.36892
0,0.056466,0.11243,0.16738,0,0.092049,0.18327,0.27285,0,0.12461,0.2481,0.36937
0,0.05653,0.11255,0.16757,0,0.092153,0.18348,0.27316,0,0.12475,0.24838,0.36979
